Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-05-16,2395.07,2420.2,2344.82,2354.87,1274.0398062226
2012-05-17,2355.3,2411.4,2355.3,2365.75,436.44688575889
2012-05-18,2365.75,2399.25,2365.75,2399.25,41.719187609306
2012-05-21,2394.67,2596.05,2394.67,2491.37,371.1937974469
2012-05-22,2487.18,2512.33,2461.22,2512.33,224.64177943472
2012-05-23,2554.17,2554.17,2470.44,2512.33,845.08097977824
2012-05-24,2470.86,2495.57,2470.86,2481.33,51.346692442222
2012-05-25,2471.7,2479.23,2428.56,2441.12,240.68762082292
2012-05-28,2441.12,2457.88,2428.99,2457.88,157.24924560431
2012-05-29,2437.78,2457.46,2428.56,2457.46,247.10595737819
2012-05-30,2428.56,2447.83,2403.44,2428.56,1310.4103800359
2012-05-31,2366.19,2428.56,2366.19,2428.56,147.62174077139
2012-06-01,2382.91,2428.56,2382.91,2428.56,473.88718233134
2012-06-04,2366.19,2418.53,2366.19,2379.99,11.766950351343
2012-06-05,2379.99,2393.81,2345.65,2346.51,149.76118628981
2012-06-06,2350.25,2350.25,2350.25,2350.25,2.1394455184259
2012-06-08,2351.52,2411.82,2350.25,2387.11,2699.9802442535
2012-06-11,2386.7,2596.05,2386.7,2596.05,411.84326229699
2012-06-12,2596.05,2741.76,2529.06,2691.53,1419.5221014756
2012-06-13,2721.68,2759.36,2671.42,2671.42,137.99423593847
2012-06-14,2663.05,2751.81,2655.5,2680.22,27.812791739537
2012-06-15,2680.22,2755.17,2597.73,2597.73,394.72769814958
2012-06-18,2709.1,2709.1,2622.01,2622.01,14.976118628981
2012-06-19,2638.34,2679.79,2637.91,2679.79,151.90063180824
2012-06-20,2679.79,2727.95,2679.79,2684.41,1289.0159248516
2012-06-21,2684.41,2713.31,2676.46,2681.47,129.43645386477
2012-06-22,2640.01,2721.25,2639.59,2664.72,220.36288839787
2012-06-25,2678.12,2681.47,2678.12,2681.47,20.324732425046
2012-06-26,2679.79,2680.65,2679.79,2679.79,32.091682776389
2012-06-27,2947.78,2947.78,2679.79,2738.42,869.68460324014
2012-06-28,2742.6,2763.12,2702.83,2702.83,114.46033523579
2012-06-29,2762.71,2762.71,2713.71,2713.71,52.416415201435
2012-07-02,2838.92,2855.66,2765.22,2838.92,1343.5717855715
2012-07-03,2838.92,2889.16,2784.9,2784.9,562.67417134602
2012-07-04,2791.59,2847.28,2791.59,2847.28,272.77930359931
2012-07-05,2880.77,2889.16,2813.79,2838.92,395.7974209088
2012-07-06,2889.16,2922.67,2838.92,2847.28,609.74197275139
2012-07-09,2847.28,2956.16,2847.28,2931.04,1586.3988519128
2012-07-10,2918.47,2944.42,2918.47,2931.04,709.22618935819
2012-07-11,2931.44,2947.78,2926.84,2931.04,439.65605403653
2012-07-12,2931.04,2931.04,2899.63,2930.62,125.15756282792
2012-07-13,2931.04,2931.04,2889.16,2931.04,123.01811730949
2012-07-16,2897.54,2930.62,2897.54,2930.62,3.2091682776389
2012-07-17,2972.91,3006.4,2931.04,3005.97,98.414493847593
2012-07-18,3006.4,3006.4,2909.67,3006.4,216.08399736102
2012-07-19,2945.27,2972.91,2865.71,2865.71,111.25116695815
2012-07-20,2855.66,2911.35,2848.53,2864.03,393.65797539037
2012-07-23,2847.28,2847.28,2847.28,2847.28,5.3486137960648
2012-07-24,2846.03,2846.44,2813.79,2830.53,28.88251449875
2012-07-25,2721.68,2794.94,2679.79,2721.68,40.649464850093
2012-07-26,2642.53,2721.68,2642.53,2708.27,144.41257249375
2012-07-27,2700.75,2919.31,2664.72,2919.31,292.03431326514
2012-07-30,2772.75,2847.28,2769.41,2847.28,448.21383611023
2012-07-31,2847.28,2847.28,2791.19,2838.92,614.02086378824
2012-08-01,2776.11,2805.4,2765.22,2805.4,59.904474515926
2012-08-02,2768.56,2819.24,2768.56,2805.4,64.183365552778
2012-08-03,2788.65,2843.1,2771.92,2776.11,29.952237257963
2012-08-06,2776.5,2784.48,2682.32,2721.68,654.67032863833
2012-08-07,2721.68,2721.68,2671.85,2680.23,601.18419067769
2012-08-08,2667.25,2671.42,2663.05,2667.25,212.87482908338
2012-08-09,2646.71,2742.6,2646.71,2738.42,418.26159885227
2012-08-10,2778.59,2794.11,2688.18,2745.11,248.17568013741
2012-08-13,2794.52,2846.86,2762.7,2846.86,419.33132161148
2012-08-14,2879.94,2920.98,2874.92,2920.98,284.54625395065
2012-08-16,2920.98,2920.98,2909.24,2909.24,13.906395869769
2012-08-17,2905.89,2905.89,2772.75,2772.75,241.75734358213
2012-08-20,2780.3,2830.53,2780.3,2794.52,52.416415201435
2012-08-21,2807.08,2847.28,2807.08,2838.92,63.113642793565
2012-08-22,2859.84,2864.03,2813.79,2817.98,148.6914635306
2012-08-23,2771.92,2801.21,2771.92,2792.85,18.18528690662
2012-08-24,2780.3,2783.64,2764.39,2781.13,150.83090904903
2012-08-27,2736.75,2817.15,2736.75,2785.31,29.952237257963
2012-08-28,2789.51,2846.86,2789.51,2789.51,6.4183365552778
2012-08-29,2777.79,2794.94,2663.05,2663.05,668.5767245081
2012-08-30,2689.02,2689.02,2512.33,2521.1,1970.4293224703
2012-08-31,2437.77,2597.32,2437.77,2596.05,3403.8578198156
2012-09-03,2595.63,2745.94,2595.63,2715.45,2222.8838936445
2012-09-04,2691.38,2708.14,2662.63,2708.14,463.18995473921
2012-09-05,2708.14,2745.06,2708.14,2728.75,618.29975482509
2012-09-06,2745.94,2756.26,2712.44,2745.06,33.161405535602
2012-09-07,2764.83,2778.56,2746.8,2774.27,312.35904569019
2012-09-10,2767.82,2816.36,2748.52,2748.52,25.673346221111
2012-09-11,2765.69,2765.69,2727.03,2727.03,151.90063180824
2012-09-12,2744.21,2748.52,2679.79,2744.21,4343.0744024046
2012-09-13,2764.83,2791.46,2715,2791.46,1678.3950092051
2012-09-14,2791.46,2848.14,2791.46,2817.23,2471.0595737819
2012-09-17,2808.64,2833.55,2791.46,2809.48,200.03815597282
2012-09-18,2832.68,2834.4,2803.48,2817.23,129.43645386477
2012-09-19,2839.13,2860.16,2839.13,2860.16,2836.9047574328
2012-09-20,2842.98,2877.34,2842.98,2877.34,1290.0856476108
2012-09-21,2894.51,2894.51,2864.03,2894.09,1643.0941581511
2012-09-24,2920.29,2920.29,2894.51,2911.7,1108.2327785446
2012-09-25,2894.51,2911.7,2894.51,2911.28,1165.9978075421
2012-09-26,2952.05,2952.05,2898.83,2920.29,2682.8646801061
2012-09-27,2934.9,2934.9,2903.13,2919.85,2626.1693738678
2012-09-28,2911.7,2920.29,2904.82,2920.29,826.89569287162
2012-10-01,2911.7,2920.29,2911.7,2920.29,663.22811071204
2012-10-02,2920.29,2928.88,2920.29,2920.29,1679.4647319644
2012-10-03,2963.24,3014.77,2954.64,3014.77,2061.3557570034
2012-10-04,3019.07,3023.37,2980.41,2980.41,64.183365552778
2012-10-05,3026.79,3082.62,3005.33,3082.62,461.05050922079
2012-10-08,3082.62,3082.62,3029.37,3078.76,682.48312037787
2012-10-09,3090.36,3238.09,3090.36,3238.09,2868.9964402092
2012-10-10,3263.87,3289.63,3262.13,3289.63,329.47460983759
2012-10-11,3289.63,3348.04,3265.57,3276.74,904.98545429417
2012-10-12,3341.15,3341.15,3281.03,3281.03,83.438375218611
2012-10-15,3336.87,3349.75,3272.03,3348.04,1326.4562214241
2012-10-16,3418.47,3470,3401.28,3435.63,4354.841352756
2012-10-17,3452.81,3452.81,3435.63,3448.53,2441.107336524
2012-10-18,3435.63,3519.83,3435.63,3448.53,697.45923900685
2012-10-19,3470,3470,3249.26,3249.26,868.61488048093
2012-10-22,3271.58,3391.84,3254.41,3319.69,485.65413268269
2012-10-23,3388.39,3430.92,3336.44,3387.54,90.926434533102
2012-10-24,3452.81,3452.81,3272.86,3433.93,858.98737564801
2012-10-25,3352.31,3366.94,3350.61,3350.61,121.94839455028
2012-10-26,3442.51,3442.51,3324.41,3349.75,1356.408458682
2012-10-29,3418.02,3418.02,3341.15,3405.14,11.766950351343
2012-10-30,3337.29,3395.71,3336.87,3395.71,4.2788910368519
2012-10-31,3351.45,3384.1,3351.45,3384.1,71.671424867268
2012-11-02,3366.94,3383.25,3323.99,3349.75,227.85094771236
2012-11-05,3350.18,3368.2,3289.63,3292.22,152.97035456745
2012-11-06,3230.35,3325.7,3230.35,3325.7,43.858633127731
2012-11-07,3276.74,3322.69,3274.6,3304.66,360.49656985477
2012-11-08,3307.24,3370.35,3306.8,3370.35,41.719187609306
2012-11-09,3373.82,3434.35,3321.4,3350.18,1555.3768918956
2012-11-12,3350.18,3350.61,3281.89,3328.28,325.19571880074
2012-11-13,3328.28,3349.75,3306.8,3306.8,26.743068980324
2012-11-14,3308.51,3375.52,3284.47,3375.52,23.533900702685
2012-11-15,3374.66,3436.07,3323.99,3361.77,756.29399076356
2012-11-16,3351.91,3351.91,3351.91,3351.91,8.5577820737037
2012-11-19,3409.87,3435.63,3409.87,3435.63,163.66758215958
2012-11-20,3435.63,3478.58,3403.85,3478.58,1604.5841388194
2012-11-21,3478.58,3478.58,3435.63,3447.66,714.57480315426
2012-11-22,3477.71,3521.52,3452.81,3504.36,1565.0043967286
2012-11-23,3487.61,3487.61,3487.61,3487.61,4.2788910368519
2012-11-26,3578.23,3603.13,3531.41,3531.41,369.05435192847
2012-11-27,3597.12,3693.31,3597.12,3692.44,310.21960017176
2012-11-28,3912.32,3912.32,3736.25,3736.25,286.68569946907
2012-11-29,3753.43,3753.43,3719.1,3719.1,126.22728558713
2012-11-30,3651.22,3735.4,3616.43,3735.4,282.40680843222
2012-12-03,3727.66,3743.55,3693.73,3693.73,578.72001273421
2012-12-04,3727.25,3762.02,3727.25,3735.4,1180.9739261711
2012-12-05,3839.74,3843.61,3747.43,3779.2,353.00851054028
2012-12-06,3822.15,3822.15,3744.85,3744.85,44.928355886944
2012-12-07,3741.39,3744.85,3727.66,3741.39,50.276969683009
2012-12-10,3779.2,3865.09,3702.33,3779.2,185.06203734384
2012-12-11,3779.2,3864.66,3779.2,3806.27,23.533900702685
2012-12-12,3859.95,4034.28,3805.84,3950.12,1707.2775237039
2012-12-13,3949.27,3951,3917.05,3951,34.231128294815
2012-12-14,4014.53,4015.41,3952.7,3972.45,455.70189542472
2012-12-17,3972.45,3976.75,3918.79,3951,42.788910368519
2012-12-18,4036.87,4062.65,4002.52,4036.87,502.76969683009
2012-12-19,4058.35,4139.94,4006.82,4122.76,1951.1743128044
2012-12-20,4139.94,4187.18,4122.76,4122.76,353.00851054028
2012-12-21,4122.76,4200.05,3993.92,4036.44,682.48312037787
2012-12-27,4078.95,4078.95,3951,3951,1310.4103800359
2012-12-28,3949.27,3951,3821.29,3908.05,400.07631194565
2013-01-02,3827.3,3993.92,3779.64,3784.37,339.10211467051
2013-01-03,3856.5,3881.41,3792.94,3865.09,448.21383611023
2013-01-04,3865.51,4036.87,3865.09,3971.6,356.21767881792
2013-01-07,4036.87,4122.76,4036.87,4075.52,1859.1781555121
2013-01-08,4084.11,4157.12,4040.31,4118.04,457.84134094315
2013-01-09,4131.37,4139.94,4121.47,4128.79,925.31018671921
2013-01-10,4122.76,4174.31,4122.76,4131.37,2392.9698123594
2013-01-11,4131.37,4208.66,4118.47,4208.66,1019.44578953
2013-01-14,4208.66,4252.46,4208.66,4252.46,883.59099910991
2013-01-15,4252.46,4285.1,4208.66,4234,1635.6060988366
2013-01-16,4217.25,4217.25,4124.9,4208.66,1251.5756282792
2013-01-17,4249.89,4251.17,4185.48,4185.48,258.87290772954
2013-01-18,4207.8,4260.2,4188.03,4251.59,1132.8364020065
2013-01-21,4251.59,4252.46,4209.08,4217.25,776.61872318861
2013-01-22,4217.25,4252.03,4212.95,4252.03,428.9588264444
2013-01-23,4274.79,4275.65,4218.1,4234.86,66.322811071204
2013-01-24,4252.89,4294.55,4251.59,4294.55,1915.8734617504
2013-01-25,4298.84,4319.89,4256.32,4294.55,348.72961950343
2013-01-28,4288.54,4294.55,4279.95,4279.95,591.55668584477
2013-01-29,4285.95,4305.29,4279.09,4279.95,588.34751756713
2013-01-30,4281.66,4294.55,4209.51,4209.51,615.09058654745
2013-01-31,4211.66,4251.59,4165.72,4165.72,339.10211467051
2013-02-01,4187.18,4251.59,4122.76,4251.59,2852.950598821
2013-02-04,4281.66,4337.49,4208.66,4251.59,1663.4188905762
2013-02-05,4251.59,4251.59,4208.66,4251.17,11.766950351343
2013-02-06,4264.05,4264.05,4163.13,4182.89,641.83365552778
2013-02-07,4243.02,4293.69,4225.83,4273.08,232.12983874921
2013-02-08,4294.55,4294.55,4103.01,4165.72,561.60444858681
2013-02-11,4132.21,4208.66,4131.37,4165.72,29.952237257963
2013-02-12,4122.76,4243.02,4122.76,4243.02,152.97035456745
2013-02-13,4249.89,4249.89,4126.2,4126.2,43.858633127731
2013-02-14,4207.8,4243.02,4165.72,4243.02,312.35904569019
2013-02-15,4243.02,4290.25,4168.27,4243.02,286.68569946907
2013-02-18,4208.66,4234.42,4191.49,4208.66,371.1937974469
2013-02-19,4217.25,4217.25,4191.49,4215.54,364.77546089162
2013-02-20,4167.43,4230.13,4167.43,4167.43,247.10595737819
2013-02-21,4174.31,4174.31,4123.62,4163.58,201.10787873204
2013-02-22,4125.34,4165.72,4125.34,4132.21,21.394455184259
2013-02-25,4125.34,4131.78,4088.85,4122.76,206.4564925281
2013-02-26,4122.76,4143.38,4089.69,4134.79,50.276969683009
2013-02-27,4122.76,4122.76,4105.59,4122.76,156.17952284509
2013-02-28,4088.4,4144.25,3779.2,4038.59,932.7982460337
2013-03-01,4107.3,4285.95,4054.05,4221.55,268.50041256245
2013-03-04,4280.81,4294.55,4231,4262.78,332.68377811523
2013-03-05,4249.03,4277.37,4249.03,4277.37,65.253088311991
2013-03-06,4280.81,4380.44,4280.81,4376.15,585.13834928949
2013-03-07,4457.75,4611.48,4401.93,4592.61,1660.2097222985
2013-03-08,4638.12,4638.12,4592.61,4629.52,785.17650526231
2013-03-11,4629.52,4638.12,4586.58,4590.87,59.904474515926
2013-03-12,4590.87,4636.42,4590.87,4620.07,10.69722759213
2013-03-13,4595.16,4722.71,4555.23,4722.71,87.717266255463
2013-03-14,4725.72,4725.72,4702.53,4702.53,333.75350087444
2013-03-15,4724.02,4978.25,4724.02,4852.85,2825.1378070814
2013-03-18,4895.77,5024.63,4848.55,4990.26,423.61021264833
2013-03-19,5056.41,5131.99,4777.25,4777.25,512.39720166301
2013-03-20,4878.6,4895.77,4835.67,4838.24,120.87867179106
2013-03-21,4838.24,4894.91,4727.01,4766.94,454.63217266551
2013-03-22,4809.9,4895.77,4757.51,4775.54,1022.6549578076
2013-03-25,4818.49,4894.91,4766.94,4766.94,764.85177283727
2013-03-26,4809.9,4826.22,4784.11,4809.9,454.63217266551
2013-03-27,4895.77,4938.72,4809.9,4895.77,774.47927767018
2013-03-28,4895.77,4895.77,4852.85,4852.85,319.84710500468
2013-04-02,4981.68,5095.91,4895.77,5067.57,911.40379084944
2013-04-03,5110.52,5150.86,4897.5,4908.68,251.38484841505
2013-04-04,5014.3,5014.3,4925.85,4943.02,51.346692442222
2013-04-05,4938.72,5003.14,4934.44,4953.33,735.96925833852
2013-04-08,5050.39,5066.28,4968.79,4982.09,55.625583479074
2013-04-09,4981.68,5050.39,4981.68,5050.39,86.64754349625
2013-04-10,5067.57,5136.28,5067.57,5132.86,237.47845254528
2013-04-11,5153.45,5282.29,5110.52,5162.06,958.47159225481
2013-04-12,5234.2,5239.35,5187.81,5236.76,257.80318497032
2013-04-15,5239.35,5281.43,5153.45,5239.35,660.0189424344
2013-04-17,5239.35,5273.72,5198.99,5231.2,3073.3134872188
2013-04-18,5230.74,5248.03,5155.16,5157.85,274.91874911773
2013-04-19,5153.45,5187.81,5110.94,5153.45,320.91682776389
2013-04-22,5153.45,5153.45,5113.09,5147.45,243.89678910056
2013-04-23,5113.96,5113.96,5025.56,5028.92,293.10403602435
2013-04-24,5028.92,5028.92,4998.85,4998.85,457.84134094315
2013-04-25,4981.68,4998.85,4938.72,4981.68,448.21383611023
2013-04-26,5041.79,5282.29,5024.88,5282.29,1926.5706893425
2013-04-29,5325.25,5582.91,5290.88,5454.08,174.36480975171
2013-04-30,5565.73,5565.73,5497.02,5497.02,325.19571880074
2013-05-02,5497.02,5539.97,5497.02,5539.97,346.590173985
2013-05-06,5565.73,5625.84,5557.14,5625.84,719.92341695032
2013-05-07,5668.81,5754.69,5667.95,5701.44,231.06011599
2013-05-08,5711.75,5741.81,5711.75,5711.75,572.30167617893
2013-05-09,5754.69,5909.29,5754.69,5840.6,2491.384306207
2013-05-10,5840.63,6124.02,5840.6,6021.82,1260.1334103529
2013-05-13,6183.28,6319,6023.11,6098.26,3536.5034419581
2013-05-14,6141.21,6226.49,6106.84,6123.16,715.64452591347
2013-05-15,6167.01,6202.17,5925.62,5925.62,780.89761422546
2013-05-16,5883.48,5883.52,5668.81,5840.6,1359.6176269597
2013-05-17,5840.6,5840.6,5698.86,5741.81,2384.4120302857
2013-05-20,5741.81,6033.84,5741.81,5943.65,300.59209533884
2013-05-21,5999.49,6025.26,5963.03,5999.49,218.22344287944
2013-05-22,6012.37,6012.37,5755.65,5836.28,734.89953557931
2013-05-23,5881.81,5881.81,5668.81,5668.81,2003.5907280059
2013-05-24,5756.4,5868.88,5625.84,5625.84,1493.3329718613
2013-05-27,5633.59,5797.63,5633.59,5797.63,341.24156018894
2013-05-28,5844.89,6012.37,5772.72,5866.34,529.51276581042
2013-05-29,5883.52,5883.52,5808.8,5808.8,422.54048988912
2013-05-31,5806.23,5883.48,5780.45,5780.45,135.85479042005
2013-06-03,5784.8,5883.52,5784.8,5840.6,103.76310764366
2013-06-04,5840.6,6012.37,5797.63,6012.37,904.98545429417
2013-06-05,5944.08,6235.67,5937.22,6118,716.71424867269
2013-06-06,6209.92,6209.92,6014.31,6044.31,397.93686642722
2013-06-07,6045.01,6115.46,6045.01,6098.26,1484.7751897876
2013-06-10,6053.61,6098.26,6013.69,6089.66,286.68569946907
2013-06-11,6140.17,6166.98,6038.14,6146.36,789.45539629917
2013-06-12,6184.16,6184.16,6141.21,6175.57,248.17568013741
2013-06-13,6106.84,6149.8,6016.66,6038.35,952.05325569954
2013-06-14,6184.16,6184.16,6022.85,6093.94,770.20038663333
2013-06-17,6081.07,6130.9,6081.07,6130.85,625.78781413958
2013-06-18,6131.76,6158.37,6098.46,6115.46,849.35987081509
2013-06-19,6124.89,6156.67,6098.3,6098.3,1134.975847525
2013-06-20,6098.26,6098.26,5875.36,5927.33,1031.2127398813
2013-06-21,5847.45,6046.72,5847.45,5928.2,1811.0406313475
2013-06-24,5930.8,6012.32,5873.18,5930.8,566.95306238287
2013-06-25,5874.96,6012.28,5874.96,6012.28,449.28355886944
2013-06-26,5926.48,5940.65,5849.16,5909.29,246.03623461898
2013-06-27,5908.45,5926.48,5442.92,5600.1,1879.5028879372
2013-06-28,5582.91,5737.46,5462.65,5625.84,2287.0672591973
2013-07-01,5711.66,5797.63,5707.45,5750.41,923.17074120079
2013-07-02,5797.54,6098.26,5797.54,6051.02,303.80126361648
2013-07-03,6051.02,6051.02,5857.75,5969.42,177.57397802935
2013-07-04,6045.86,6045.86,5926.48,6038.05,104.83283040287
2013-07-05,6039,6039,5906.72,5969.42,5495.165814077
2013-07-08,5926.48,5926.48,5866.38,5866.38,261.01235324796
2013-07-09,5857.75,5857.75,5652.49,5653.34,709.22618935819
2013-07-10,5677.39,5677.39,5385.36,5582.91,4307.7735513506
2013-07-11,5660.26,5840.6,5660.26,5725.51,636.48504173171
2013-07-12,5857.75,5857.75,5764.14,5764.14,169.01619595565
2013-07-15,5797.63,5866.34,5754.69,5754.69,34.231128294815
2013-07-16,5797.63,5797.63,5729.79,5754.69,931.72852327449
2013-07-17,5733.22,5733.22,5583.05,5583.05,534.86137960648
2013-07-18,5668.81,5683.41,5631.86,5660.22,992.70272054963
2013-07-19,5660.22,5668.81,5583.78,5600.1,1344.6415083307
2013-07-22,5583.78,5668.81,5582.91,5634.44,1408.8248738835
2013-07-23,5643.03,5879.24,5643.03,5859.9,1358.5479042005
2013-07-24,5798.5,5883.52,5797.63,5840.6,419.33132161148
2013-07-25,5926.48,5926.48,5841.44,5883.52,829.03513839005
2013-07-26,5879.21,5883.52,5767.58,5840.6,1359.6176269597
2013-07-29,5857.75,6011.51,5857.75,5940.26,329.47460983759
2013-07-30,6011.51,6089.66,6011.51,6046.72,234.26928426764
2013-07-31,6014.93,6014.93,5926.48,5990.9,226.78122495315
2013-08-01,5990.9,6184.16,5926.52,6184.16,640.76393276856
2013-08-02,6182.43,6270.04,6179.87,6270.04,664.29783347125
2013-08-05,6227.1,6398.88,6227.1,6398,632.20615069486
2013-08-06,6397.97,6398,6321.58,6364.52,217.15372012023
2013-08-07,6398,6484.77,6398,6441.82,492.07246923796
2013-08-08,6527.71,6862.7,6527.71,6862.7,1028.0035716037
2013-08-09,6853.18,7085.92,6720.97,7085.92,919.96157292315
2013-08-12,7085.14,7171.85,7051.64,7128.95,468.53856853528
2013-08-13,7128.95,7378.04,7128.95,7300.74,976.65687916143
2013-08-14,7326.55,7472.47,7326.55,7408.41,995.91188882727
2013-08-16,7633.99,7633.99,7456.63,7558.42,163.66758215958
2013-08-19,7558.42,7558.42,7120.35,7296.45,256.73346221111
2013-08-20,7296.45,7300.74,6871.54,7296.45,356.21767881792
2013-08-21,7300.74,7386.62,7129.82,7129.82,1122.1391744144
2013-08-22,7515.44,7515.44,7137.67,7189.16,1226.9720048173
2013-08-23,7290.42,7468.22,7290.42,7386.62,687.83173417394
2013-08-26,7386.62,7395.2,7300.69,7318.81,1770.3911664975
2013-08-27,7318.81,7318.81,7000.11,7048.74,2257.1150219394
2013-08-28,7000.11,7086,6614.55,6699.49,809.78012872421
2013-08-29,6828.33,6982.03,6725.27,6785.37,1339.2928945346
2013-08-30,6802.32,6802.32,6725.27,6725.27,458.91106370236
2013-09-02,6751.93,6957.18,6751.93,6957.13,788.38567353995
2013-09-03,7171.64,7204.64,7117.92,7161.24,582.99890377106
2013-09-04,7117.83,7187.24,6840.12,7031.04,610.8116955106
2013-09-05,7074.43,7074.43,6401.71,6683.82,1326.4562214241
2013-09-06,6683.82,6683.82,6510.22,6510.22,1747.926988554
2013-09-09,6597.02,6857.43,6597.02,6857.38,311.28932293097
2013-09-10,6900.84,6944.23,6856.99,6857.43,483.51468716426
2013-09-11,6899.98,6899.98,6683.82,6899.98,339.10211467051
2013-09-12,6899.98,6899.98,6742.64,6771.19,799.08290113208
2013-09-13,6771.19,6778.44,6708.12,6769.78,703.87757556213
2013-09-16,6900.84,6908.65,6622.67,6640.42,734.89953557931
2013-09-17,6640.42,6682.54,6518.98,6640.42,1024.794403326
2013-09-18,6640.42,6814.01,6640.42,6770.63,1100.7447192301
2013-09-19,6883.48,7117.83,6866.12,6866.12,621.50892310273
2013-09-20,6868.94,7117.83,6836.18,7117.83,620.43920034352
2013-09-23,7116.98,7143.88,6944.23,7031.04,273.84902635852
2013-09-24,7156.04,7291.45,6987.62,7204.64,1031.2127398813
2013-09-25,7248.05,7378.26,7248.05,7334.84,2758.8149960102
2013-09-26,7343.52,7465.05,7326.17,7465.05,1475.1476849547
2013-09-27,7472.87,7550.99,7421.66,7473.73,519.8852609775
2013-09-30,7378.21,7508.47,7334.84,7508.47,251.38484841505
2013-10-01,7456.34,8159.47,7447.74,8159.47,1054.746640584
2013-10-02,8159.47,8263.66,7938.18,8159.47,274.91874911773
2013-10-03,8159.51,8333.09,8072.58,8159.47,635.4153189725
2013-10-04,8157.74,8245.38,7986.74,8226.31,522.02470649593
2013-10-07,8077.07,8246.28,8030.18,8104.76,770.20038663333
2013-10-08,8181.18,8181.18,7909.49,7909.49,517.74581545907
2013-10-09,7907.7,8072.68,7729.8,7985.87,1068.6530364537
2013-10-10,7985.91,8003.24,7813.69,7825.28,2343.7625654356
2013-10-11,7881.7,7924.25,7725.52,7899.07,1557.5163374141
2013-10-14,7812.26,7941.91,7769.73,7852.28,468.53856853528
2013-10-15,7898.98,7985.87,7812.4,7813.12,1460.1715663257
2013-10-16,7813.16,7981.54,7813.16,7826.14,993.77244330884
2013-10-17,7826.14,7939.03,7786.27,7855.67,994.84216606806
2013-10-18,7727.19,7855.67,7727.19,7855.67,818.33791079792
2013-10-21,7899.07,8064,7899.07,7933.79,546.62832995782
2013-10-22,7899.11,8072.68,7866.96,7899.07,1055.8163633432
2013-10-23,8029.28,8029.28,7899.07,7899.11,83.438375218611
2013-10-24,8024.94,8024.94,7905.36,7955.5,215.01427460181
2013-10-25,7967.68,8020.59,7956.35,7985.87,518.81553821829
2013-10-28,7985.87,8020.59,7812.26,7814.89,541.27971616176
2013-10-29,7890.38,7942.46,7867.46,7899.07,446.07439059181
2013-10-30,7976.32,7976.32,7899.07,7899.07,137.99423593847
2013-10-31,8002.36,8002.36,7812.26,7812.26,287.75542222829
2013-11-04,7812.4,7942.46,7812.4,7833.96,680.34367485944
2013-11-05,7839.21,7932.88,7814,7814,234.26928426764
2013-11-06,7855.67,7855.67,7734.24,7846.98,351.93878778106
2013-11-07,7854.79,7877.37,7712.45,7725.47,2550.2190579637
2013-11-08,7645.6,7708.05,7551.86,7621.29,1136.0455702842
2013-11-12,7725.47,7856.15,7708.1,7812.26,1102.8841647486
2013-11-13,7829.61,7829.61,7725.47,7725.47,299.52237257963
2013-11-14,7725.47,7846.11,7725.47,7794.92,565.88333962366
2013-11-15,7899.07,8073.58,7812.26,7851.31,4716.40764537
2013-11-18,7980.66,7985.87,7855.71,7899.51,728.48119902403
2013-11-19,7899.56,7985.87,7812.26,7879.1,302.73154085727
2013-11-20,7899.07,7984.99,7899.07,7900.81,698.52896176606
2013-11-21,7899.07,7925.1,7899.07,7907.74,216.08399736102
2013-11-22,7898.2,7925.1,7860.49,7899.07,470.6780140537
2013-11-25,7899.03,7920.76,7855.49,7855.49,1310.4103800359
2013-11-26,7908.69,7959.84,7821,7951.16,1138.1850158026
2013-11-27,7856.2,7951.12,7856.11,7864.34,55.625583479074
2013-11-28,7946.81,7977.19,7868.82,7977.19,134.78506766083
2013-11-29,7899.07,7985.87,7899.07,7968.52,219.29316563866
2013-12-02,7899.07,7985.84,7825.28,7899.07,1835.6442548094
2013-12-03,7899.11,7899.16,7812.26,7877.37,335.89294639287
2013-12-04,7812.26,7825.28,7638.66,7656.1,1226.9720048173
2013-12-05,7595.25,7682.07,7551.86,7638.66,781.96733698468
2013-12-06,7638.66,7802.72,7638.66,7682.07,936.00741431134
2013-12-09,7803.59,7812.26,7725.47,7725.57,91.996157292315
2013-12-10,7851.31,7851.31,7629.98,7812.26,464.25967749843
2013-12-11,7768.88,7812.26,7692.49,7692.49,388.30936159431
2013-12-12,7692.53,7705.4,7482.41,7638.62,1536.1218822298
2013-12-13,7637.79,7723.73,7509.32,7723.73,1775.7397802935
2013-12-16,7725.42,7725.42,7300.98,7638.66,266.36096704403
2013-12-17,7638.66,7699.42,7330.21,7439.01,1956.5229266005
2013-12-18,7447.7,7638.66,7438.83,7551.86,4731.3837639989
2013-12-19,7682.07,7725.47,7439.01,7550.99,2465.7109599859
2013-12-20,7379.17,7699.42,7379.17,7551.86,1586.3988519128
2013-12-23,7550.99,7682.07,7550.99,7638.66,378.68185676139
2013-12-27,7682.07,7725.47,7551.9,7596.11,186.13176010306
2013-12-30,7633.45,7812.26,7551.86,7812.26,4351.6321844783
2014-01-02,7731.55,7816.61,7726.37,7801.84,48.137524164583
2014-01-03,7828.76,7942.46,7813.12,7894.73,641.83365552778
2014-01-07,7899.07,7899.07,7656.01,7656.01,986.28438399435
2014-01-08,7708.1,7708.1,7248.05,7608.28,511.3274789038
2014-01-09,7517.99,7517.99,7378.26,7378.26,331.61405535602
